question_id,resolution,forecast_id,stage,condition,model,info_label,position,probability
37795,1,37795-diverse_info-sonnet-2,deliberative,diverse_info,sonnet,info2,2,85
37795,1,37795-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,21
37795,1,37795-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,24
37795,1,37795-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,28
37795,1,37795-homo_full-gpt5-1,deliberative,homo_full,gpt5,full,1,93
37795,1,37795-homo_full-gpt5-2,deliberative,homo_full,gpt5,full,2,93
37795,1,37795-homo_full-gpt5-3,deliberative,homo_full,gpt5,full,3,92
37795,1,37795-homo_info-gpt5-1,deliberative,homo_info,gpt5,info1,1,90
37795,1,37795-homo_info-gpt5-2,deliberative,homo_info,gpt5,info2,2,88
37795,1,37795-homo_info-gpt5-3,deliberative,homo_info,gpt5,info3,3,81
37795,1,37795-homo_none-gpt5-1,deliberative,homo_none,gpt5,none,1,20
37795,1,37795-homo_none-gpt5-2,deliberative,homo_none,gpt5,none,2,21
37795,1,37795-homo_none-gpt5-3,deliberative,homo_none,gpt5,none,3,20
37796,1,37796-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,90
37796,1,37796-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,89
37796,1,37796-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,91
37796,1,37796-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info1,1,90
37796,1,37796-diverse_info-pro-3,deliberative,diverse_info,pro,info3,3,95
37796,1,37796-diverse_info-sonnet-2,deliberative,diverse_info,sonnet,info2,2,90
37796,1,37796-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,85
37796,1,37796-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,88
37796,1,37796-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,82
37796,1,37796-homo_full-sonnet-1,deliberative,homo_full,sonnet,full,1,89
37796,1,37796-homo_full-sonnet-2,deliberative,homo_full,sonnet,full,2,90
37796,1,37796-homo_full-sonnet-3,deliberative,homo_full,sonnet,full,3,90
37796,1,37796-homo_info-sonnet-1,deliberative,homo_info,sonnet,info1,1,87
37796,1,37796-homo_info-sonnet-2,deliberative,homo_info,sonnet,info2,2,83
37796,1,37796-homo_info-sonnet-3,deliberative,homo_info,sonnet,info3,3,87
37796,1,37796-homo_none-sonnet-1,deliberative,homo_none,sonnet,none,1,69
37796,1,37796-homo_none-sonnet-2,deliberative,homo_none,sonnet,none,2,72
37796,1,37796-homo_none-sonnet-3,deliberative,homo_none,sonnet,none,3,72
37797,0,37797-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,8
37797,0,37797-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,8
37797,0,37797-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,13
37797,0,37797-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info3,1,10
37797,0,37797-diverse_info-pro-2,deliberative,diverse_info,pro,info2,2,10
37797,0,37797-diverse_info-sonnet-3,deliberative,diverse_info,sonnet,info1,3,10
37797,0,37797-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,9
37797,0,37797-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,10
37797,0,37797-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,13
37797,0,37797-homo_full-pro-1,deliberative,homo_full,pro,full,1,10
37797,0,37797-homo_full-pro-2,deliberative,homo_full,pro,full,2,10
37797,0,37797-homo_full-pro-3,deliberative,homo_full,pro,full,3,10
37797,0,37797-homo_info-pro-1,deliberative,homo_info,pro,info1,1,8
37797,0,37797-homo_info-pro-2,deliberative,homo_info,pro,info2,2,4
37797,0,37797-homo_info-pro-3,deliberative,homo_info,pro,info3,3,7
37797,0,37797-homo_none-pro-1,deliberative,homo_none,pro,none,1,12
37797,0,37797-homo_none-pro-2,deliberative,homo_none,pro,none,2,15
37797,0,37797-homo_none-pro-3,deliberative,homo_none,pro,none,3,15
37798,0,37798-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,30
37798,0,37798-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,32
37798,0,37798-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,35
37798,0,37798-diverse_info-gpt5-3,deliberative,diverse_info,gpt5,info2,3,33
37798,0,37798-diverse_info-pro-2,deliberative,diverse_info,pro,info1,2,32
37798,0,37798-diverse_info-sonnet-1,deliberative,diverse_info,sonnet,info3,1,33
37798,0,37798-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,49
37798,0,37798-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,42
37798,0,37798-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,53
37798,0,37798-homo_full-gpt5-1,deliberative,homo_full,gpt5,full,1,26
37798,0,37798-homo_full-gpt5-2,deliberative,homo_full,gpt5,full,2,27
37798,0,37798-homo_full-gpt5-3,deliberative,homo_full,gpt5,full,3,26
37798,0,37798-homo_info-gpt5-1,deliberative,homo_info,gpt5,info1,1,29
37798,0,37798-homo_info-gpt5-2,deliberative,homo_info,gpt5,info2,2,28
37798,0,37798-homo_info-gpt5-3,deliberative,homo_info,gpt5,info3,3,27
37798,0,37798-homo_none-gpt5-1,deliberative,homo_none,gpt5,none,1,30
37798,0,37798-homo_none-gpt5-2,deliberative,homo_none,gpt5,none,2,30
37798,0,37798-homo_none-gpt5-3,deliberative,homo_none,gpt5,none,3,30
37803,0,37803-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,8
37803,0,37803-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,10
37803,0,37803-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,8
37803,0,37803-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info2,1,10
37803,0,37803-diverse_info-pro-2,deliberative,diverse_info,pro,info3,2,12
37803,0,37803-diverse_info-sonnet-3,deliberative,diverse_info,sonnet,info1,3,8
37803,0,37803-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,10
37803,0,37803-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,15
37803,0,37803-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,15
37803,0,37803-homo_full-sonnet-1,deliberative,homo_full,sonnet,full,1,7
37803,0,37803-homo_full-sonnet-2,deliberative,homo_full,sonnet,full,2,8
37803,0,37803-homo_full-sonnet-3,deliberative,homo_full,sonnet,full,3,7
37803,0,37803-homo_info-sonnet-1,deliberative,homo_info,sonnet,info1,1,9
37803,0,37803-homo_info-sonnet-2,deliberative,homo_info,sonnet,info2,2,10
37803,0,37803-homo_info-sonnet-3,deliberative,homo_info,sonnet,info3,3,10
37803,0,37803-homo_none-sonnet-1,deliberative,homo_none,sonnet,none,1,24
37803,0,37803-homo_none-sonnet-2,deliberative,homo_none,sonnet,none,2,22
37803,0,37803-homo_none-sonnet-3,deliberative,homo_none,sonnet,none,3,23
37804,1,37804-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,72
37804,1,37804-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,80
37804,1,37804-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,80
37804,1,37804-diverse_info-gpt5-2,deliberative,diverse_info,gpt5,info1,2,68
37804,1,37804-diverse_info-pro-3,deliberative,diverse_info,pro,info2,3,72
37804,1,37804-diverse_info-sonnet-1,deliberative,diverse_info,sonnet,info3,1,72
37804,1,37804-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,85
37804,1,37804-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,88
37804,1,37804-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,82
37804,1,37804-homo_full-pro-1,deliberative,homo_full,pro,full,1,70
37804,1,37804-homo_full-pro-2,deliberative,homo_full,pro,full,2,45
37804,1,37804-homo_full-pro-3,deliberative,homo_full,pro,full,3,40
37804,1,37804-homo_info-pro-1,deliberative,homo_info,pro,info1,1,35
37804,1,37804-homo_info-pro-2,deliberative,homo_info,pro,info2,2,20
37804,1,37804-homo_info-pro-3,deliberative,homo_info,pro,info3,3,15
37804,1,37804-homo_none-pro-1,deliberative,homo_none,pro,none,1,85
37804,1,37804-homo_none-pro-2,deliberative,homo_none,pro,none,2,90
37804,1,37804-homo_none-pro-3,deliberative,homo_none,pro,none,3,85
37805,1,37805-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,20
37805,1,37805-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,20
37805,1,37805-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,22
37805,1,37805-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info2,1,27
37805,1,37805-diverse_info-pro-2,deliberative,diverse_info,pro,info3,2,40
37805,1,37805-diverse_info-sonnet-3,deliberative,diverse_info,sonnet,info1,3,44
37805,1,37805-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,80
37805,1,37805-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,95
37805,1,37805-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,68
37805,1,37805-homo_full-gpt5-1,deliberative,homo_full,gpt5,full,1,22
37805,1,37805-homo_full-gpt5-2,deliberative,homo_full,gpt5,full,2,22
37805,1,37805-homo_full-gpt5-3,deliberative,homo_full,gpt5,full,3,22
37805,1,37805-homo_info-gpt5-1,deliberative,homo_info,gpt5,info1,1,30
37805,1,37805-homo_info-gpt5-2,deliberative,homo_info,gpt5,info2,2,33
37805,1,37805-homo_info-gpt5-3,deliberative,homo_info,gpt5,info3,3,17
37805,1,37805-homo_none-gpt5-1,deliberative,homo_none,gpt5,none,1,21
37805,1,37805-homo_none-gpt5-2,deliberative,homo_none,gpt5,none,2,22
37805,1,37805-homo_none-gpt5-3,deliberative,homo_none,gpt5,none,3,20
37806,0,37806-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,18
37806,0,37806-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,18
37806,0,37806-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,20
37806,0,37806-diverse_info-gpt5-3,deliberative,diverse_info,gpt5,info2,3,17
37806,0,37806-diverse_info-pro-2,deliberative,diverse_info,pro,info1,2,15
37806,0,37806-diverse_info-sonnet-1,deliberative,diverse_info,sonnet,info3,1,16
37806,0,37806-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,12
37806,0,37806-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,15
37806,0,37806-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,20
37806,0,37806-homo_full-sonnet-1,deliberative,homo_full,sonnet,full,1,22
37806,0,37806-homo_full-sonnet-2,deliberative,homo_full,sonnet,full,2,23
37806,0,37806-homo_full-sonnet-3,deliberative,homo_full,sonnet,full,3,16
37806,0,37806-homo_info-sonnet-1,deliberative,homo_info,sonnet,info1,1,23
37806,0,37806-homo_info-sonnet-2,deliberative,homo_info,sonnet,info2,2,24
37806,0,37806-homo_info-sonnet-3,deliberative,homo_info,sonnet,info3,3,24
37806,0,37806-homo_none-sonnet-1,deliberative,homo_none,sonnet,none,1,30
37806,0,37806-homo_none-sonnet-2,deliberative,homo_none,sonnet,none,2,30
37806,0,37806-homo_none-sonnet-3,deliberative,homo_none,sonnet,none,3,31
37807,1,37807-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,88
37807,1,37807-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,85
37807,1,37807-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,86
37807,1,37807-diverse_info-gpt5-3,deliberative,diverse_info,gpt5,info3,3,90
37807,1,37807-diverse_info-pro-1,deliberative,diverse_info,pro,info2,1,90
37807,1,37807-diverse_info-sonnet-2,deliberative,diverse_info,sonnet,info1,2,85
37807,1,37807-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,86
37807,1,37807-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,81
37807,1,37807-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,84
37807,1,37807-homo_full-pro-1,deliberative,homo_full,pro,full,1,88
37807,1,37807-homo_full-pro-2,deliberative,homo_full,pro,full,2,90
37807,1,37807-homo_full-pro-3,deliberative,homo_full,pro,full,3,90
37807,1,37807-homo_info-pro-1,deliberative,homo_info,pro,info1,1,95
37807,1,37807-homo_info-pro-2,deliberative,homo_info,pro,info2,2,95
37807,1,37807-homo_info-pro-3,deliberative,homo_info,pro,info3,3,95
37807,1,37807-homo_none-pro-1,deliberative,homo_none,pro,none,1,85
37807,1,37807-homo_none-pro-2,deliberative,homo_none,pro,none,2,92
37807,1,37807-homo_none-pro-3,deliberative,homo_none,pro,none,3,95
37808,1,37808-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,85
37808,1,37808-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,85
37808,1,37808-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,85
37808,1,37808-diverse_info-gpt5-2,deliberative,diverse_info,gpt5,info2,2,93
37808,1,37808-diverse_info-pro-1,deliberative,diverse_info,pro,info1,1,90
37808,1,37808-diverse_info-sonnet-3,deliberative,diverse_info,sonnet,info3,3,90
37808,1,37808-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,94
37808,1,37808-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,94
37808,1,37808-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,91
37808,1,37808-homo_full-gpt5-1,deliberative,homo_full,gpt5,full,1,93
37808,1,37808-homo_full-gpt5-2,deliberative,homo_full,gpt5,full,2,93
37808,1,37808-homo_full-gpt5-3,deliberative,homo_full,gpt5,full,3,92
37808,1,37808-homo_info-gpt5-1,deliberative,homo_info,gpt5,info1,1,92
37808,1,37808-homo_info-gpt5-2,deliberative,homo_info,gpt5,info2,2,91
37808,1,37808-homo_info-gpt5-3,deliberative,homo_info,gpt5,info3,3,91
37808,1,37808-homo_none-gpt5-1,deliberative,homo_none,gpt5,none,1,93
37808,1,37808-homo_none-gpt5-2,deliberative,homo_none,gpt5,none,2,93
37808,1,37808-homo_none-gpt5-3,deliberative,homo_none,gpt5,none,3,94
37809,0,37809-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,12
37809,0,37809-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,11
37809,0,37809-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,12
37809,0,37809-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info1,1,12
37809,0,37809-diverse_info-pro-3,deliberative,diverse_info,pro,info2,3,15
37809,0,37809-diverse_info-sonnet-2,deliberative,diverse_info,sonnet,info3,2,11
37809,0,37809-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,13
37809,0,37809-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,24
37809,0,37809-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,13
37809,0,37809-homo_full-sonnet-1,deliberative,homo_full,sonnet,full,1,20
37809,0,37809-homo_full-sonnet-2,deliberative,homo_full,sonnet,full,2,20
37809,0,37809-homo_full-sonnet-3,deliberative,homo_full,sonnet,full,3,19
37809,0,37809-homo_info-sonnet-1,deliberative,homo_info,sonnet,info1,1,20
37809,0,37809-homo_info-sonnet-2,deliberative,homo_info,sonnet,info2,2,12
37809,0,37809-homo_info-sonnet-3,deliberative,homo_info,sonnet,info3,3,14
37809,0,37809-homo_none-sonnet-1,deliberative,homo_none,sonnet,none,1,18
37809,0,37809-homo_none-sonnet-2,deliberative,homo_none,sonnet,none,2,18
37809,0,37809-homo_none-sonnet-3,deliberative,homo_none,sonnet,none,3,16
37811,1,37811-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,92
37811,1,37811-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,94
37811,1,37811-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,91
37811,1,37811-diverse_info-gpt5-3,deliberative,diverse_info,gpt5,info1,3,96
37811,1,37811-diverse_info-pro-2,deliberative,diverse_info,pro,info3,2,96
37811,1,37811-diverse_info-sonnet-1,deliberative,diverse_info,sonnet,info2,1,94
37811,1,37811-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,95
37811,1,37811-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,96
37811,1,37811-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,95
37811,1,37811-homo_full-pro-1,deliberative,homo_full,pro,full,1,95
37811,1,37811-homo_full-pro-2,deliberative,homo_full,pro,full,2,95
37811,1,37811-homo_full-pro-3,deliberative,homo_full,pro,full,3,95
37811,1,37811-homo_info-pro-1,deliberative,homo_info,pro,info1,1,97
37811,1,37811-homo_info-pro-2,deliberative,homo_info,pro,info2,2,99
37811,1,37811-homo_info-pro-3,deliberative,homo_info,pro,info3,3,90
37811,1,37811-homo_none-pro-1,deliberative,homo_none,pro,none,1,96
37811,1,37811-homo_none-pro-2,deliberative,homo_none,pro,none,2,97
37811,1,37811-homo_none-pro-3,deliberative,homo_none,pro,none,3,98
37812,1,37812-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,17
37812,1,37812-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,17
37812,1,37812-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,18
37812,1,37812-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info2,1,25
37812,1,37812-diverse_info-pro-3,deliberative,diverse_info,pro,info3,3,38
37812,1,37812-diverse_info-sonnet-2,deliberative,diverse_info,sonnet,info1,2,22
37812,1,37812-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,34
37812,1,37812-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,25
37812,1,37812-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,25
37812,1,37812-homo_full-gpt5-1,deliberative,homo_full,gpt5,full,1,18
37812,1,37812-homo_full-gpt5-2,deliberative,homo_full,gpt5,full,2,15
37812,1,37812-homo_full-gpt5-3,deliberative,homo_full,gpt5,full,3,18
37812,1,37812-homo_info-gpt5-1,deliberative,homo_info,gpt5,info1,1,40
37812,1,37812-homo_info-gpt5-2,deliberative,homo_info,gpt5,info2,2,36
37812,1,37812-homo_info-gpt5-3,deliberative,homo_info,gpt5,info3,3,27
37812,1,37812-homo_none-gpt5-1,deliberative,homo_none,gpt5,none,1,41
37812,1,37812-homo_none-gpt5-2,deliberative,homo_none,gpt5,none,2,42
37812,1,37812-homo_none-gpt5-3,deliberative,homo_none,gpt5,none,3,41
37813,1,37813-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,72
37813,1,37813-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,85
37813,1,37813-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,72
37813,1,37813-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info3,1,61
37813,1,37813-diverse_info-pro-2,deliberative,diverse_info,pro,info2,2,78
37813,1,37813-diverse_info-sonnet-3,deliberative,diverse_info,sonnet,info1,3,60
37813,1,37813-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,42
37813,1,37813-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,70
37813,1,37813-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,55
37813,1,37813-homo_full-sonnet-1,deliberative,homo_full,sonnet,full,1,65
37813,1,37813-homo_full-sonnet-2,deliberative,homo_full,sonnet,full,2,65
37813,1,37813-homo_full-sonnet-3,deliberative,homo_full,sonnet,full,3,63
37813,1,37813-homo_info-sonnet-1,deliberative,homo_info,sonnet,info1,1,63
37813,1,37813-homo_info-sonnet-2,deliberative,homo_info,sonnet,info2,2,62
37813,1,37813-homo_info-sonnet-3,deliberative,homo_info,sonnet,info3,3,60
37813,1,37813-homo_none-sonnet-1,deliberative,homo_none,sonnet,none,1,62
37813,1,37813-homo_none-sonnet-2,deliberative,homo_none,sonnet,none,2,62
37813,1,37813-homo_none-sonnet-3,deliberative,homo_none,sonnet,none,3,68
37815,0,37815-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,10
37815,0,37815-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,10
37815,0,37815-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,10
37815,0,37815-diverse_info-gpt5-1,deliberative,diverse_info,gpt5,info2,1,14
37815,0,37815-diverse_info-pro-3,deliberative,diverse_info,pro,info3,3,12
37815,0,37815-diverse_info-sonnet-2,deliberative,diverse_info,sonnet,info1,2,10
37815,0,37815-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,12
37815,0,37815-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,15
37815,0,37815-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,11
37815,0,37815-homo_full-pro-1,deliberative,homo_full,pro,full,1,8
37815,0,37815-homo_full-pro-2,deliberative,homo_full,pro,full,2,8
37815,0,37815-homo_full-pro-3,deliberative,homo_full,pro,full,3,10
37815,0,37815-homo_info-pro-1,deliberative,homo_info,pro,info1,1,12
37815,0,37815-homo_info-pro-2,deliberative,homo_info,pro,info2,2,10
37815,0,37815-homo_info-pro-3,deliberative,homo_info,pro,info3,3,12
37815,0,37815-homo_none-pro-1,deliberative,homo_none,pro,none,1,12
37815,0,37815-homo_none-pro-2,deliberative,homo_none,pro,none,2,5
37815,0,37815-homo_none-pro-3,deliberative,homo_none,pro,none,3,4
37817,1,37817-diverse_full-gpt5-3,deliberative,diverse_full,gpt5,full,3,8
37817,1,37817-diverse_full-pro-1,deliberative,diverse_full,pro,full,1,15
37817,1,37817-diverse_full-sonnet-2,deliberative,diverse_full,sonnet,full,2,12
37817,1,37817-diverse_info-gpt5-3,deliberative,diverse_info,gpt5,info3,3,8
37817,1,37817-diverse_info-pro-1,deliberative,diverse_info,pro,info2,1,5
37817,1,37817-diverse_info-sonnet-2,deliberative,diverse_info,sonnet,info1,2,12
37817,1,37817-diverse_none-gpt5-3,deliberative,diverse_none,gpt5,none,3,70
37817,1,37817-diverse_none-pro-1,deliberative,diverse_none,pro,none,1,80
37817,1,37817-diverse_none-sonnet-2,deliberative,diverse_none,sonnet,none,2,65
37817,1,37817-homo_full-gpt5-1,deliberative,homo_full,gpt5,full,1,12
37817,1,37817-homo_full-gpt5-2,deliberative,homo_full,gpt5,full,2,12
37817,1,37817-homo_full-gpt5-3,deliberative,homo_full,gpt5,full,3,12
37817,1,37817-homo_info-gpt5-1,deliberative,homo_info,gpt5,info1,1,14
